loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system,custom_risk_score,unmapped_vendor_data
LN-08270910-10896,BW-08270910-10896,COMMERCIAL,2023-02-12,2028-01-17,278269.4,138963.9,5.07,60,NY,EDUCATION,A,1 year,$75k-$100k,LATE_60,77,DeltaServicing,2023-04-13,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-965,
LN-08270910-10897,BW-08270910-10897,COMMERCIAL,2023-12-20,2033-10-28,173736.79,133398.22,15.45,120,WA,DEBT_CONSOLIDATION,F,1 year,<$25k,CURRENT,0,BetaServicing,2024-02-18,2026-08-27,VERIFIED,MANUAL_EXCEL,,VENDOR-TAG-24
LN-08270910-10898,BW-08270910-10898,MORTGAGE,2023-10-09,2027-09-18,222705.73,123513.82,14.81,48,OH,EDUCATION,E,2 years,$75k-$100k,LATE_30,51,ApexServicing,2023-12-08,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-835,VENDOR-TAG-89
LN-08270910-10899,BW-08270910-10899,MORTGAGE,2023-11-26,2026-11-10,277470.3,231379.29,13.64,36,TX,DEBT_CONSOLIDATION,F,2 years,$75k-$100k,CURRENT,0,ApexServicing,2024-01-25,2026-08-27,VERIFIED,MANUAL_EXCEL,,VENDOR-TAG-38
LN-08270910-10900,BW-08270910-10900,STUDENT,2023-07-04,2053-01-27,146457.02,59953.55,8.25,360,NY,BUSINESS_EXPANSION,E,1 year,$25k-$50k,CURRENT,0,GammaServicing,2023-09-02,2026-08-27,VERIFIED,LOS_ALPHA,,VENDOR-TAG-55
LN-08270910-10901,BW-08270910-10901,MORTGAGE,2023-01-06,2026-12-16,203593.38,102051.9,8.18,48,NY,DEBT_CONSOLIDATION,E,< 1 year,<$25k,CLOSED,0,GammaServicing,2023-03-07,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-643,
LN-08270910-10902,BW-08270910-10902,COMMERCIAL,2023-02-08,2026-01-23,139875.87,92121.67,5.28,36,WA,DEBT_CONSOLIDATION,D,< 1 year,$75k-$100k,DEFAULT,305,BetaServicing,2023-04-09,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-13
LN-08270910-10903,BW-08270910-10903,COMMERCIAL,2023-04-02,2028-03-06,287121.15,107103.1,12.79,60,PA,DEBT_CONSOLIDATION,E,5 years,$100k+,CURRENT,0,GammaServicing,2023-06-01,2026-08-27,VERIFIED,MANUAL_EXCEL,EXT-RISK-164,VENDOR-TAG-50
LN-08270910-10904,BW-08270910-10904,COMMERCIAL,2024-05-10,2022-05-10,47900.95,37539.09,12.76,24,OH,AUTO_PURCHASE,D,10+ years,$50k-$75k,DEFAULT,202,ApexServicing,2023-05-09,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10905,BW-08270910-10905,STUDENT,2023-03-04,2033-01-10,117607.99,96709.09,11.5,120,GA,AUTO_PURCHASE,D,2 years,$100k+,CLOSED,0,BetaServicing,2023-05-03,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-70
LN-08270910-10906,BW-08270910-10906,AUTO,2024-01-01,2025-12-21,190785.34,46096.62,6.8,24,CA,AUTO_PURCHASE,A,5 years,$100k+,CURRENT,0,DeltaServicing,2024-03-01,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-10907,BW-08270910-10907,MORTGAGE,2023-12-03,2053-06-28,17528.78,14458.45,13.14,360,IL,BUSINESS_EXPANSION,A,10+ years,$75k-$100k,LATE_90,108,GammaServicing,2024-02-01,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10908,BW-08270910-10908,MORTGAGE,2023-06-08,2033-04-16,185285.68,153719.43,5.18,120,GA,HOME_PURCHASE,D,1 year,$100k+,CURRENT,0,DeltaServicing,2023-08-07,2020-01-01,VERIFIED,ORIGINATION_API,EXT-RISK-234,VENDOR-TAG-39
LN-08270910-10909,BW-08270910-10788,COMMERCIAL,2023-07-17,2052-11-11,88730.75,88918.22,5.34,360,OH,AUTO_PURCHASE,F,2 years,<$25k,LATE_90,104,BetaServicing,2023-06-17,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-17
LN-08270910-10910,BW-08270910-10910,AUTO,2023-03-01,2028-02-03,78303.39,42751.26,7.51,60,IL,HOME_PURCHASE,F,10+ years,$75k-$100k,CURRENT,0,GammaServicing,2023-04-30,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-10911,BW-08270910-10911,STUDENT,2023-05-05,2026-04-19,45505.31,28816.8,18.01,36,NY,DEBT_CONSOLIDATION,E,10+ years,$100k+,LATE_60,81,GammaServicing,2023-07-04,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-185,
LN-08270910-10912,BW-08270910-10912,AUTO,2023-10-11,2026-09-25,204235.07,99055.7,6.75,36,WA,EDUCATION,C,2 years,$50k-$75k,DEFAULT,287,BetaServicing,2023-12-10,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10913,BW-08270910-10913,STUDENT,2023-12-24,2026-12-08,224707.11,119255.44,15.34,36,WA,DEBT_CONSOLIDATION,D,1 year,$100k+,LATE_60,65,GammaServicing,2024-02-22,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-99
LN-08270910-10914,BW-08270910-10914,STUDENT,2023-06-12,2026-05-27,164974.43,50079.31,16.59,36,NY,AUTO_PURCHASE,C,5 years,$50k-$75k,DEFAULT,133,BetaServicing,2023-08-11,2026-08-27,PENDING,MANUAL_EXCEL,,
,BW-08270910-10915,COMMERCIAL,2023-04-14,2026-03-29,15868.38,5132.56,6.78,36,TX,AUTO_PURCHASE,E,5 years,$100k+,CURRENT,0,ApexServicing,2023-06-13,2026-08-27,VERIFIED,MANUAL_EXCEL,,
LN-08270910-10916,BW-08270910-10916,AUTO,2024-01-01,2033-11-09,71295.46,11318.42,6.52,120,WA,EDUCATION,B,< 1 year,$50k-$75k,LATE_60,69,GammaServicing,2024-03-01,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-434,
LN-08270910-10917,BW-08270910-10873,COMMERCIAL,2023-02-27,2033-04-17,199403.94,22595.74,8.59,120,PA,EDUCATION,B,1 year,$50k-$75k,LATE_60,65,DeltaServicing,2023-08-08,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10918,BW-08270910-10918,MORTGAGE,2024-05-10,2022-05-10,279689.46,220951.32,7.4,360,TX,BUSINESS_EXPANSION,F,1 year,$75k-$100k,LATE_30,36,GammaServicing,2023-06-28,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10919,BW-08270910-10919,STUDENT,2023-07-06,2028-06-09,226947.72,172857.44,11.23,60,NY,EDUCATION,D,5 years,$75k-$100k,CLOSED,0,BetaServicing,2023-09-04,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-18
LN-08270910-10920,BW-08270910-10920,MORTGAGE,2023-12-21,2033-10-29,26710.38,11832.47,17.36,120,OH,DEBT_CONSOLIDATION,C,5 years,<$25k,CLOSED,0,GammaServicing,2024-02-19,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10921,BW-08270910-10921,STUDENT,2023-07-02,2026-06-16,115561.53,77190.95,17.14,36,FL,DEBT_CONSOLIDATION,A,2 years,$50k-$75k,LATE_30,45,ApexServicing,2023-08-31,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10922,BW-08270910-10922,AUTO,2023-07-18,2033-05-26,18088.0,7972.91,120.0,120,OH,BUSINESS_EXPANSION,B,< 1 year,<$25k,DEFAULT,297,BetaServicing,2023-09-16,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10923,BW-08270910-10923,MORTGAGE,2023-04-15,2033-02-21,219462.12,112322.82,16.47,120,TX,EDUCATION,D,10+ years,$50k-$75k,LATE_30,39,DeltaServicing,2023-06-14,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-42
LN-08270910-10924,BW-08270910-10924,AUTO,2023-01-22,2026-01-06,196594.91,41272.43,9.04,36,NC,DEBT_CONSOLIDATION,D,1 year,<$25k,LATE_30,58,ApexServicing,2023-03-23,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10925,BW-08270910-10925,AUTO,2023-11-22,2053-06-17,74581.83,38885.35,9.07,360,TX,BUSINESS_EXPANSION,F,10+ years,$100k+,CURRENT,0,BetaServicing,2024-01-21,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-10926,BW-08270910-10926,STUDENT,2023-07-22,2053-02-14,228316.33,171403.73,5.3,360,PA,AUTO_PURCHASE,B,10+ years,$100k+,LATE_90,100,DeltaServicing,2023-09-20,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-18
LN-08270910-10927,BW-08270910-10927,STUDENT,2023-07-25,2053-02-17,195045.85,102818.46,10.22,360,NY,HOME_PURCHASE,E,5 years,$75k-$100k,LATE_90,93,DeltaServicing,2023-09-23,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10928,BW-08270910-10928,COMMERCIAL,2023-11-30,2028-11-03,109906.63,70105.48,13.92,60,WA,HOME_PURCHASE,F,2 years,$50k-$75k,DEFAULT,169,GammaServicing,2024-01-29,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-77
LN-08270910-10929,BW-08270910-10929,COMMERCIAL,2023-03-29,2033-02-04,184940.49,103435.49,17.73,120,PA,BUSINESS_EXPANSION,E,1 year,$50k-$75k,LATE_30,30,BetaServicing,2023-05-28,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10930,BW-08270910-10930,COMMERCIAL,2023-09-30,2025-09-19,82123.46,16013.49,12.21,24,OH,EDUCATION,C,< 1 year,$25k-$50k,CURRENT,0,ApexServicing,2023-11-29,2026-08-27,VERIFIED,LOS_ALPHA,,VENDOR-TAG-18
LN-08270910-10931,BW-08270910-10931,PERSONAL,2023-02-27,2033-01-05,17558.29,12500.72,18.15,120,NC,BUSINESS_EXPANSION,D,5 years,$25k-$50k,CLOSED,0,GammaServicing,2023-04-28,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-933,
LN-08270910-10932,BW-08270910-10932,PERSONAL,2024.05.10,2028-06-17,175208.06,137795.34,16.34,60,NC,BUSINESS_EXPANSION,F,5 years,$75k-$100k,LATE_60,76,BetaServicing,2023-09-12,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-25
LN-08270910-10933,BW-08270910-10933,MORTGAGE,2023-11-30,2053-06-25,54376.1,26195.24,4.63,360,WA,EDUCATION,E,5 years,$100k+,LATE_60,67,ApexServicing,2024-01-29,2026-08-27,PENDING,ORIGINATION_API,,
,BW-08270910-10934,STUDENT,2023-10-28,2053-05-23,165094.5,136089.46,10.02,360,OH,AUTO_PURCHASE,D,5 years,$100k+,CURRENT,0,GammaServicing,2023-12-27,2026-08-27,VERIFIED,MANUAL_EXCEL,,
LN-08270910-10935,BW-08270910-10935,AUTO,2023-11-09,2025-10-29,266489.13,117324.39,13.0,24,NY,BUSINESS_EXPANSION,D,2 years,$100k+,LATE_60,64,GammaServicing,2024-01-08,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10936,BW-08270910-10936,AUTO,2023-10-04,2053-04-29,226625.43,45000.0,16.13,360,OH,EDUCATION,C,< 1 year,$100k+,CLOSED,334,GammaServicing,2023-12-03,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-367,
LN-08270910-10937,BW-08270910-10937,AUTO,2023-01-17,2032-11-25,181496.42,35385.67,17.01,120,NC,HOME_PURCHASE,E,10+ years,$100k+,LATE_90,113,BetaServicing,2023-03-18,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10938,BW-08270910-10938,STUDENT,2023-03-10,2026-02-22,33012.62,16304.8,9.31,36,GA,AUTO_PURCHASE,E,5 years,<$25k,DEFAULT,128,DeltaServicing,2023-05-09,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10025,BW-08270910-10939,MORTGAGE,2023-12-21,2053-07-16,151954.57,46271.1,6.51,360,WA,HOME_PURCHASE,E,2 years,$25k-$50k,LATE_90,104,ApexServicing,2024-02-19,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10940,BW-REPEAT-4,STUDENT,2023-07-27,2026-07-11,181104.04,105898.55,6.13,36,OH,BUSINESS_EXPANSION,A,5 years,$25k-$50k,CLOSED,0,GammaServicing,2023-09-25,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10941,BW-08270910-10941,AUTO,2023-09-29,2026-09-13,158388.32,132724.22,16.56,36,NY,EDUCATION,B,2 years,$50k-$75k,CLOSED,0,BetaServicing,2023-11-28,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10942,BW-08270910-10942,STUDENT,2023-12-06,2028-11-09,15000.0,28500.0,5.79,60,NY,HOME_PURCHASE,F,2 years,<$25k,DEFAULT,191,BetaServicing,2024-02-04,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-52
LN-08270910-10943,BW-08270910-10943,AUTO,2023-10-05,2033-08-13,83403.81,43940.99,9.94,120,NY,DEBT_CONSOLIDATION,D,5 years,<$25k,LATE_90,90,DeltaServicing,2023-12-04,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10944,BW-08270910-10944,STUDENT,2023-11-16,2025-11-05,68061.58,15954.47,5.51,24,NY,BUSINESS_EXPANSION,D,10+ years,$75k-$100k,DEFAULT,122,BetaServicing,2024-01-15,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10945,BW-08270910-10945,COMMERCIAL,2023-07-17,2026-07-01,48056.84,29045.34,18.06,36,WA,DEBT_CONSOLIDATION,F,1 year,$25k-$50k,LATE_30,46,DeltaServicing,2023-09-15,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10946,BW-08270910-10946,AUTO,2023-09-27,2033-08-05,27564.41,8512.06,17.44,120,FL,DEBT_CONSOLIDATION,D,10+ years,$25k-$50k,LATE_30,33,GammaServicing,2023-11-26,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-508,
LN-08270910-10947,BW-08270910-10947,PERSONAL,2023-01-12,2026-12-22,89391.47,55076.69,15.93,48,TX,EDUCATION,A,< 1 year,<$25k,LATE_90,117,GammaServicing,2023-03-13,2026-08-27,,LOS_ALPHA,,
LN-08270910-10948,BW-08270910-10948,AUTO,2023-10-05,2028-09-08,48417.84,34994.09,14.91,60,FL,DEBT_CONSOLIDATION,C,5 years,$50k-$75k,LATE_90,106,BetaServicing,2023-12-04,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-780,
LN-08270910-10949,BW-08270910-10949,AUTO,2023-06-22,2028-05-26,184599.81,76619.38,6.2,60,CA,BUSINESS_EXPANSION,B,< 1 year,$50k-$75k,LATE_30,34,ApexServicing,2023-08-21,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-93
LN-08270910-10950,BW-08270910-10950,AUTO,2023-01-22,2027-12-27,65355.76,20883.21,18.45,60,OH,HOME_PURCHASE,C,5 years,<$25k,CURRENT,0,BetaServicing,2023-03-23,2026-08-27,VERIFIED,MANUAL_EXCEL,,VENDOR-TAG-72
LN-08270910-10951,BW-08270910-10951,AUTO,2023-06-22,2026-06-06,109410.86,42921.4,18.18,36,PA,HOME_PURCHASE,C,< 1 year,<$25k,LATE_90,104,GammaServicing,2023-08-21,2020-01-01,PENDING,MANUAL_EXCEL,,
LN-08270910-10952,BW-08270910-10952,PERSONAL,2023-12-18,2027-11-27,151822.72,83181.09,17.86,48,GA,EDUCATION,F,5 years,$100k+,DEFAULT,157,DeltaServicing,2024-02-16,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-356,
LN-08270910-10953,BW-08270910-10953,PERSONAL,2023-02-05,2032-12-14,221287.87,63050.35,4.55,120,OH,HOME_PURCHASE,F,1 year,<$25k,DEFAULT,339,BetaServicing,2023-04-06,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10954,BW-08270910-10954,MORTGAGE,2023-09-29,2033-08-07,256512.91,72788.28,4.71,120,WA,DEBT_CONSOLIDATION,D,5 years,$25k-$50k,DEFAULT,241,GammaServicing,2023-11-28,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-390,VENDOR-TAG-28
LN-08270910-10955,BW-08270910-10955,MORTGAGE,2023-12-28,2033-11-05,23883.07,4228.06,16.35,120,PA,HOME_PURCHASE,A,1 year,$100k+,CURRENT,0,ApexServicing,2024-02-26,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-10956,BW-08270910-10956,COMMERCIAL,2023-01-14,2025-12-29,154152.63,24579.73,12.18,36,WA,AUTO_PURCHASE,A,5 years,$25k-$50k,LATE_90,97,ApexServicing,2023-03-15,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10957,BW-08270910-10957,STUDENT,2023-09-18,2027-08-28,14994.79,4130.47,8.72,48,PA,EDUCATION,B,10+ years,$25k-$50k,DEFAULT,276,GammaServicing,2023-11-17,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10958,BW-08270910-10958,AUTO,2023-01-13,2052-08-08,72460.29,37319.24,5.81,360,FL,HOME_PURCHASE,E,5 years,$100k+,DEFAULT,324,ApexServicing,2023-03-14,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10959,BW-08270910-10959,AUTO,2023-05-12,2052-12-05,39257.83,30453.76,12.91,360,NC,EDUCATION,F,5 years,$100k+,LATE_90,101,GammaServicing,2023-07-11,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10960,BW-08270910-10960,COMMERCIAL,2024-05-10,2022-05-10,234407.55,84948.44,7.6,360,NY,AUTO_PURCHASE,D,10+ years,<$25k,CURRENT,0,GammaServicing,2023-09-02,2026-08-27,VERIFIED,LOS_ALPHA,,
LN-08270910-10961,BW-08270910-10961,COMMERCIAL,2023-01-31,2032-12-09,232589.25,73823.1,14.73,120,GA,EDUCATION,C,10+ years,<$25k,LATE_90,110,DeltaServicing,2023-04-01,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10962,BW-08270910-10962,STUDENT,2023-11-24,2026-11-08,209684.08,103230.71,10.2,36,GA,BUSINESS_EXPANSION,B,10+ years,<$25k,CLOSED,0,ApexServicing,2024-01-23,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-457,
LN-08270910-10963,BW-08270910-10963,AUTO,2023-01-05,2052-07-31,30473.62,11743.17,18.44,360,TX,EDUCATION,D,< 1 year,$25k-$50k,LATE_60,64,BetaServicing,2023-03-06,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10964,BW-08270910-10964,AUTO,2023-08-10,2033-06-18,112731.64,49185.39,13.12,120,WA,BUSINESS_EXPANSION,E,2 years,<$25k,CLOSED,0,GammaServicing,2023-10-09,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10965,BW-08270910-10965,MORTGAGE,2023-10-29,2053-05-24,35742.76,18296.41,5.17,360,TX,DEBT_CONSOLIDATION,C,2 years,$25k-$50k,DEFAULT,235,DeltaServicing,2023-12-28,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-419,
LN-08270910-10966,BW-08270910-10966,COMMERCIAL,2023-09-22,2025-09-11,69139.33,32605.34,16.82,24,TX,BUSINESS_EXPANSION,A,< 1 year,$50k-$75k,DEFAULT,283,GammaServicing,2023-11-21,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10967,BW-08270910-10967,COMMERCIAL,2023-03-20,2052-10-13,110559.61,85444.09,17.6,360,NY,HOME_PURCHASE,F,2 years,$100k+,LATE_60,84,DeltaServicing,2023-05-19,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10968,BW-08270910-10968,PERSONAL,2023-03-28,2028-03-01,64824.3,18500.5,12.66,60,GA,EDUCATION,B,< 1 year,$75k-$100k,CURRENT,0,ApexServicing,2023-05-27,2026-08-27,VERIFIED,SERVICER_CSV,,
LN-08270910-10969,BW-08270910-10969,AUTO,2023-07-12,2025-07-01,36371.79,26306.36,7.9,24,XX,BUSINESS_EXPANSION,F,10+ years,<$25k,LATE_60,87,BetaServicing,2023-09-10,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10970,BW-08270910-10970,COMMERCIAL,2023-01-19,2027-12-24,15000.0,28500.0,8.09,60,PA,HOME_PURCHASE,A,2 years,$25k-$50k,LATE_90,117,GammaServicing,2023-03-20,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-51
LN-08270910-10971,BW-08270910-10971,STUDENT,2023-08-22,2053-03-17,248623.25,164848.32,4.57,360,IL,AUTO_PURCHASE,E,1 year,<$25k,CURRENT,0,DeltaServicing,2023-10-21,2026-08-27,VERIFIED,LOS_ALPHA,EXT-RISK-239,
LN-08270910-10972,BW-08270910-10972,MORTGAGE,2023-01-14,2026-12-24,186208.91,29095.62,9.68,48,IL,HOME_PURCHASE,C,1 year,<$25k,LATE_60,79,ApexServicing,2023-03-15,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-73
LN-08270910-10973,BW-08270910-10973,STUDENT,2023-11-14,2033-09-22,295259.46,207842.41,17.0,120,GA,HOME_PURCHASE,B,10+ years,$25k-$50k,LATE_90,107,ApexServicing,2024-01-13,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-829,VENDOR-TAG-88
LN-08270910-10974,BW-08270910-10974,PERSONAL,2023-01-07,2025-12-22,233122.28,144470.56,12.91,36,CA,BUSINESS_EXPANSION,F,5 years,$25k-$50k,CLOSED,0,GammaServicing,2023-03-08,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-438,
LN-08270910-10975,BW-08270910-10975,COMMERCIAL,2023-10-21,2033-08-29,181180.12,94061.9,11.09,120,TX,BUSINESS_EXPANSION,B,2 years,<$25k,LATE_90,90,BetaServicing,2023-12-20,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-729,
LN-08270910-10976,BW-08270910-10976,PERSONAL,2023-09-06,2027-08-16,166898.58,45000.0,6.14,48,PA,EDUCATION,A,5 years,$100k+,CLOSED,265,ApexServicing,2023-11-05,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10977,BW-08270910-10977,PERSONAL,2023-07-14,2026-06-28,75523.78,26580.4,8.89,36,NY,BUSINESS_EXPANSION,D,< 1 year,$25k-$50k,LATE_90,115,GammaServicing,2023-09-12,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10978,BW-08270910-10978,MORTGAGE,2024-05-10,2022-05-10,291971.18,45590.67,11.74,24,NY,HOME_PURCHASE,F,< 1 year,<$25k,CLOSED,0,DeltaServicing,2023-10-06,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10979,BW-08270910-10979,AUTO,2023-05-25,2052-12-18,26938.5,6379.14,5.6,360,PA,DEBT_CONSOLIDATION,D,< 1 year,$100k+,CLOSED,0,GammaServicing,2023-07-24,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-863,VENDOR-TAG-73
LN-08270910-10980,BW-08270910-10980,AUTO,2023-03-06,2025-02-23,241693.26,82826.14,5.75,24,WA,BUSINESS_EXPANSION,A,10+ years,$100k+,DEFAULT,123,GammaServicing,2023-05-05,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-16
LN-08270910-10981,BW-08270910-10981,MORTGAGE,2023-12-02,2028-11-05,257505.96,168739.25,11.6,60,CA,AUTO_PURCHASE,B,1 year,$100k+,CLOSED,0,ApexServicing,2024-01-31,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-17
LN-08270910-10982,BW-08270910-10982,STUDENT,2023-10-12,2053-05-07,261880.56,100003.82,15.05,360,CA,BUSINESS_EXPANSION,C,2 years,$100k+,LATE_60,62,BetaServicing,2023-12-11,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-589,VENDOR-TAG-56
LN-08270910-10983,BW-08270910-10983,AUTO,2023-11-19,2027-10-29,141571.64,77002.98,13.87,48,GA,AUTO_PURCHASE,F,5 years,$25k-$50k,LATE_90,119,BetaServicing,2024-01-18,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10984,BW-08270910-10984,COMMERCIAL,2023-07-30,2028-07-03,182898.65,45000.0,7.05,60,CA,DEBT_CONSOLIDATION,A,2 years,$50k-$75k,CLOSED,274,BetaServicing,2023-09-28,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10985,BW-08270910-10985,AUTO,2023-03-13,2026-02-25,172302.8,38176.7,5.85,36,GA,HOME_PURCHASE,B,< 1 year,$25k-$50k,CLOSED,0,GammaServicing,2023-05-12,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10986,BW-08270910-10986,PERSONAL,2023-01-15,2052-08-10,48705.69,23377.96,13.92,360,OH,HOME_PURCHASE,F,1 year,$50k-$75k,LATE_90,95,GammaServicing,2023-03-16,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10987,BW-08270910-10987,MORTGAGE,2023-07-03,2026-06-17,23001.6,13022.46,5.65,36,WA,AUTO_PURCHASE,B,1 year,$100k+,CLOSED,0,GammaServicing,2023-09-01,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-12
LN-08270910-10988,BW-08270910-10988,PERSONAL,2023-08-09,2028-07-13,35624.57,11824.02,5.07,60,GA,AUTO_PURCHASE,D,1 year,$75k-$100k,CURRENT,0,ApexServicing,2023-10-08,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-10989,BW-08270910-10989,AUTO,15/01/2023,2026-08-07,166296.16,27740.09,17.9,36,WA,DEBT_CONSOLIDATION,F,< 1 year,$75k-$100k,LATE_90,113,ApexServicing,2023-10-22,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10990,BW-08270910-10990,PERSONAL,2023-05-21,2052-12-14,158810.71,82135.27,11.27,360,CA,HOME_PURCHASE,E,1 year,$75k-$100k,LATE_60,82,BetaServicing,2023-07-20,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10991,BW-08270910-10991,AUTO,2023-11-27,2028-10-31,15000.0,28500.0,13.19,60,NC,BUSINESS_EXPANSION,B,10+ years,$100k+,DEFAULT,148,BetaServicing,2024-01-26,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-45
LN-08270910-10992,BW-08270910-10992,STUDENT,2023-05-12,2027-04-21,212620.8,176361.57,5.86,48,WA,BUSINESS_EXPANSION,C,< 1 year,<$25k,DEFAULT,262,DeltaServicing,2023-07-11,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10993,BW-08270910-10993,PERSONAL,2023-05-03,2025-04-22,23009.26,6615.52,13.67,24,IL,AUTO_PURCHASE,C,10+ years,$25k-$50k,LATE_60,81,BetaServicing,2023-07-02,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-94
LN-08270910-10994,BW-08270910-10994,STUDENT,2023-06-18,2027-05-28,15000.0,28500.0,5.87,48,NY,HOME_PURCHASE,F,1 year,$100k+,LATE_90,112,DeltaServicing,2023-08-17,2026-08-27,PENDING,ORIGINATION_API,,
,BW-08270910-10995,MORTGAGE,2023-04-10,2025-03-30,33902.81,22227.21,11.51,24,WA,EDUCATION,F,5 years,$25k-$50k,LATE_90,110,ApexServicing,2023-06-09,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10996,BW-08270910-10996,AUTO,2023-03-19,2052-10-12,116115.15,34118.08,8.98,360,GA,BUSINESS_EXPANSION,D,1 year,<$25k,LATE_30,32,DeltaServicing,2023-05-18,2026-08-27,PENDING,LOS_ALPHA,,
